,Unnamed: 0,Company,Job Title,Location,Job Type,Experience level,Salary,Requirment of the company 
2432,2663,tiket.com,Business Intelligence,INDONESIA,Full Time,Senior-level,55000.0,"Business Intelligence,Data Studio,Data visualization,Data warehouse,OKR,Python"
2433,2664,Employment Hero,Data Engineer,VIETNAM - REMOTE,Full Time,Mid-level,73000.0,"Airflow,AWS,Azure,Dagster,Data pipelines,Data quality"
2434,2665,Uni Systems,Business Intelligence,BELGIUM,Full Time,Mid-level,51000.0,"Architecture,Business Intelligence,Data analysis,Data Mining,Data quality,Data warehouse"
2435,2666,AUTO1 Group,Machine Learning Engineer,GERMANY,Full Time,Senior-level,131000.0,"AWS,Engineering,LightGBM,Machine Learning,ML models,MLOps"
2436,2667,Causaly,Senior Product Manager - AI & Data Products,UNITED KINGDOM,Full Time,Mid-level,51000.0,"Drug discovery,Engineering,Genetics,Machine Learning,NLP,Research"
2437,2670,Restaurant365,Business Intelligence,REMOTE,Full Time,Senior-level,97000.0,"Agile,Airflow,Azure,BigQuery,Business Intelligence,Data analysis"
2438,2672,Aimpoint Digital,Data Engineer, GA - REMOTE,Full Time,Senior-level,103000.0,"AWS,Azure,BigQuery,CI/CD,Computer Science,Consulting"
2439,2673,Nubank,Machine Learning Engineer,BRAZIL,Full Time,Senior-level,131000.0,"CI/CD,Clojure,Docker,Kubernetes,Machine Learning,Python"
2440,2674,Aspirion,Business Intelligence, UNITED STATES - REMOTE,Full Time,Executive-level,73000.0,"APIs,Architecture,Azure,Business Intelligence,Computer Science,Data Mining"
2441,2675,Ubisoft,Data Analyst,NETHERLANDS,Full Time,Senior-level,92000.0,"APIs,Computer Science,Data analysis,Data Mining,Data pipelines,Data visualization"
2442,2676,Stripe,Software Engineer - Machine Learning Infrastructure,CANADA,Full Time,Senior-level,62000.0,"Distributed Systems,Engineering,Machine Learning,ML infrastructure,ML models,Model training"
2443,2677,Matterport,Sr / Staff Machine Learning Operations Engineer,UNITED STATES OR LONDON,Full Time,Senior-level,62000.0,"3D graphics,Ansible,AWS,Big Data,C++,Computer Science"
2444,2678,DoubleVerify,Data Engineer,ISRAEL,Full Time,Senior-level,115000.0,"AWS,Azure,Big Data,BigQuery,Data Analytics,Databricks"
2445,2679,Nextail,Internship Program: Machine Learning Backend,REMOTE JOB,Internship,Entry-level,0.0,"Agile,Consulting,Databricks,Machine Learning,ML models,Pipelines"
2446,2680,Block,Business Intelligence,UNITED STATES,Full Time,Senior-level,110000.0,"Architecture,Banking,Blockchain,Business Intelligence,Consulting,Crypto"
2447,2681,Supernova Technology,Data Architect,UNITED STATES,Full Time,Senior-level,135000.0,"Architecture,AWS,Azure,CI/CD,Computer Science,Docker"
2448,2682,Ontic,Data Integration Engineer,INDIA,Full Time,Senior-level,55000.0,"APIs,Computer Science,Consulting,Elasticsearch,Python,Security"
2449,2684,PurposeMed,Data Scientist,REMOTE - CANADA,Full Time,Mid-level,55000.0,"A/B testing,AWS,Azure,Classification,Clustering,Computer Science"
2450,2685,Sertis,Data Scientist,BANGKOK,Full Time,Senior-level,129000.0,"Banking,Computer Science,Computer Vision,Consulting,Data management,Data quality"
2451,2686,"6sense Insights, Inc.",Data Analyst, REMOTE,Full Time,Senior-level,92000.0,"Big Data,Data analysis,Data pipelines,Engineering,ETL,KPIs"
2452,2687,NielsenIQ,Business Intelligence,BRAZIL,Full Time,Senior-level,55000.0,"Business Intelligence,Excel,Genetics,Power BI"
2453,2688,Binance,Research Analyst,ASIA,Full Time,Entry-level,42000.0,"APIs,Blockchain,Computer Science,Crypto,Engineering,ETL"
2454,2689,DoorDash,Machine Learning Scientist - ETA & Routing, WA; ,Full Time,Senior-level,129000.0,"Airflow,Computer Science,Deep Learning,Excel,LightGBM,Machine Learning"
2455,2690,Magic Leap,"Computer Vision Researcher / Engineer, Localization",ZURICH SWITZERLAND,Full Time,Senior-level,62000.0,"3D Reconstruction,Architecture,Computer Vision,Machine Learning,Python,SIMD"
2456,2691,Jellyfish,Data Engineer,MEXICO,Full Time,All-Level,95000.0,"APIs,Architecture,CSV,DevOps,Engineering,ETL"
2457,2692,Excella,Data Scientist, REMOTE,Full Time,Senior-level,129000.0,"Agile,Big Data,Clustering,Consulting,Data Mining,Data quality"
2458,2693,Experian,Data Analyst,UNITED KINGDOM,Full Time,Senior-level,92000.0,"Data management,Data quality,Power BI,Privacy,Tableau"
2459,2694,Makro PRO,Business Intelligence,THAILAND,Full Time,Senior-level,55000.0,"Business Intelligence,Computer Science,Data management,Data visualization,E-commerce,Engineering"
2460,2695,Sia Partners,Data Scientist,NETHERLANDS,Full Time,Senior-level,129000.0,"Consulting,CX"
2461,2696,Boohoo Group,Data Analyst,UNITED KINGDOM,Full Time,Mid-level,62000.0,"E-commerce,Excel,Power BI"
2462,2697,Neuralink,Imaging & Histology Specialist,UNITED STATES,Full Time,Mid-level,65000.0,"Biology,Research,Travel"
2463,2698,Verisk,Data Analyst,MEXICO,Full Time,All-Level,75000.0,"Data management,Data quality,ETL,Excel,NoSQL,Privacy"
2464,2699,TripAdvisor,Data Engineer,FRANCE,Full Time,All-Level,95000.0,"Agile,Airflow,Architecture,AWS,BigQuery,CI/CD"
2465,2700,OZ,Data Engineer,UNITED STATES,Full Time,Mid-level,56000.0,"Architecture,Azure,Big Data,Databricks,Data pipelines,Data quality"
2466,2701,Sia Partners,Senior Data Science Consultant,NETHERLANDS,Full Time,Senior-level,122000.0,"Big Data,Computer Science,Consulting,Econometrics,Linux,Machine Learning"
2467,2702,H&M Group,"Head of AI, Analytics and Data",SWEDEN,Full Time,Executive-level,73000.0,"Architecture,Business Intelligence,Classification,Computer Science,Consulting,Data governance"
2468,2703,Intuita Consulting Ltd,Business Intelligence,UNITED KINGDOM,Full Time,Mid-level,45000.0,"AWS,Business Intelligence,Data analysis,GCP,RDBMS,Snowflake"
2469,2704,Cruise LLC,"Senior Staff TLM, Machine Learning Infrastructure",UNITED KINGDOM,Full Time,Senior-level,69000.0,"Agile,Architecture,Azure,Computer Vision,Deep Learning,Distributed Systems"
2470,2705,NielsenIQ,Customer Success & Insight Analyst,UNITED STATES,Full Time,Entry-level,44000.0,"Business Intelligence,CX,Data analysis,Genetics"
2471,2706,Farfetch,Machine Learning Engineer,PORTUGAL,Full Time,Senior-level,131000.0,"APIs,Architecture,CI/CD,Databricks,Dataflow,Engineering"
2472,2707,NielsenIQ,Business Intelligence,UNITED STATES,Full Time,Entry-level,39000.0,"Business Intelligence,Data analysis,Data visualization,Excel,Genetics"
2473,2708,Enpal GmbH,Business Intelligence,GERMANY,Full Time,Senior-level,62000.0,"AWS,Azure,BigQuery,Business Intelligence,Data analysis,Data quality"
2474,2709,Enpal GmbH,Business Intelligence,ITALY,Full Time,Entry-level,39000.0,"Business Intelligence,Excel"
2475,2710,Averna,Vision Engineer,POLAND,Full Time,Senior-level,62000.0,"Architecture,Deep Learning,Engineering,Industrial,OpenCV,Python"
2476,2711,Adyen,"DataOps Engineer, Streaming",AMSTERDAM,Full Time,Senior-level,62000.0,"Ansible,Cassandra,DataOps,ELK,Engineering,Git"
2477,2712,iTechScope,Data Scientist,GREECE,Full Time,Mid-level,55000.0,"Agile,APIs,Chatbots,Classification,Computer Science,Deep Learning"
2478,2713,"Fyusion, Inc.",Data Analyst,REMOTE,Full Time,Executive-level,75000.0,"BigQuery,Computer Science,Computer Vision,Data analysis,Data Analytics,Data Studio"
2479,2714,Amazon.com,Business Intelligence,UNITED STATES,Full Time,Senior-level,79000.0,"AWS,Business Intelligence,CX,Data Mining,Data visualization,Data warehouse"
2480,2715,Talan,Data Engineer,SPAIN,Full Time,Senior-level,115000.0,"APIs,Athena,AWS,Big Data,Blockchain,DataOps"
2481,2716,Monzo,Data Analyst,UNITED KINGDOM,Full Time,Senior-level,55000.0,"AWS,Banking,BigQuery,Data quality,Data warehouse,GCP"
2482,2717,ATB Financial,Data Developer, CANADA - REMOTE,Full Time,All-Level,56000.0,"Architecture,Banking,Computer Science,CX,Distributed Systems,Engineering"
2483,2718,Tesco Bengaluru,Data Scientist,INDIA,Full Time,Senior-level,50000.0,"Big Data,CX,Engineering,Excel,Finance,GitHub"
2484,2719,Sustainment,Data Scientist,UNITED STATES,Full Time,Senior-level,129000.0,"Agile,CAD,Computer Science,Computer Vision,Engineering,Machine Learning"
2485,2720,Sertis,Data Science Tech Lead,BANGKOK,Full Time,Senior-level,55000.0,"Banking,Computer Vision,Mathematics,Model deployment,Research"
2486,2721,ORFIUM,Senior BI Analyst (HYBRID),GREECE,Full Time,Mid-level,48000.0,"Airflow,Business Intelligence,Computer Science,ELT,Finance,KPIs"
2487,2722,Locus Robotics,Data Engineer,UNITED STATES,Full Time,Senior-level,30000.0,"Agile,AWS,Azure,Big Data,Computer Science,Databricks"
2488,2723,Sertis,Senior Quantitative Researcher (AI Asset Mgmt Team),BANGKOK,Full Time,Senior-level,55000.0,"AWS,Deep Learning,Finance,Git,Machine Learning,Mathematics"
2489,2724,ARCHIMED,BI Developer,UNITED STATES,Full Time,Mid-level,56000.0,"Agile,Data management,Excel,Power BI,Python,R"
2490,2725,Block,Data Analyst,UNITED STATES,Full Time,Senior-level,110000.0,"Banking,Blockchain,Credit risk,Crypto,CX,Data analysis"
2491,2726,DoorDash,Data Analyst, AZ; NEW YORK CITY; UNITED STATES ,Full Time,Senior-level,72000.0,"Big Data,Business Intelligence,CX,Data analysis,Data Mining,ETL"
2492,2727,ORFIUM,Business Intelligence,GREECE,Full Time,Mid-level,51000.0,"Airflow,AWS,Big Data,Business Intelligence,Computer Science,Data analysis"
2493,2728,Novetta,Research Scientist,"MOLDOVA, REPUBLIC OF",Full Time,Senior-level,90000.0,"AWS,Computer Science,Computer Vision,Deep Learning,Engineering,Machine Learning"
2494,2729,OZ,"Project Manager, Data Analytics & AI",UNITED STATES,Full Time,Mid-level,56000.0,"Agile,AWS,Azure,Computer Science,Data Analytics"
2495,2730,Publicis Groupe,Data Analyst,UNITED STATES,Full Time,Senior-level,92000.0,"Consulting,Data analysis,Economics,Excel,Mathematics,PhD"
2496,2731,Zoox,Senior Stability Analytics Engineer,CANADA,Full Time,Senior-level,205000.0,"Airflow,Autonomous Driving,Data analysis,Data pipelines,Engineering,Looker"
2497,2732,Govini,Data Scientist,PANAMA,Full Time,Mid-level,55000.0,"Agile,AWS,BERT,Big Data,Computer Science,Data analysis"
2498,2733,Motional,Data Pipeline Engineer,UNITED STATES,Full Time,Senior-level,113000.0,"Ansible,Architecture,AWS,Computer Science,Data pipelines,Distributed Systems"
2499,2734,Via,Senior Data Infrastructure Engineer,TEL AVIV,Full Time,Senior-level,55000.0,"Airflow,Architecture,Big Data,BigQuery,Computer Science,Databricks"
2500,2735,Sertis,Quant Researcher (AI Asset Mgmt Team),BANGKOK,Full Time,All-Level,50000.0,"Data analysis,Deep Learning,Finance,Git,Machine Learning,Mathematics"
2501,2736,Lightning AI,Staff Developer Advocate - AI & Machine Learning,UNITED STATES,Full Time,Senior-level,127000.0,"Computer Vision,Content creation,Engineering,Machine Learning,NLP,Open Source"
2502,2737,Amazon.com,"Principal Applied Scientist, Amazon Search",UNITED STATES,Full Time,Senior-level,159000.0,"Computer Science,Deep Learning,Engineering,LLMs,Machine Learning,Mathematics"
2503,2738,FE fundinfo,Data Engineer,UNITED KINGDOM,Full Time,Entry-level,59000.0,"Azure,Data quality,Finance,Git,Machine Learning,MS SQL"
2504,2739,Sertis,Data Analyst,BANGKOK,Full Time,Senior-level,92000.0,"Banking,Computer Vision,Consulting,Excel,Market research,Research"
2505,2740,Celonis,Staff Software Engineer - SAP Data Integration,GERMANY,Full Time,Senior-level,62000.0,"CI/CD,Computer Science,CX,Microservices,OOP,Pipelines"
2506,2741,StubHub,Business Intelligence,UNITED STATES,Full Time,Entry-level,125000.0,"Business Intelligence,CX,Data analysis,Economics,KPIs,Power BI"
2507,2742,Aimpoint Digital,Data Engineer, GA - REMOTE,Full Time,Senior-level,115000.0,"AWS,Azure,BigQuery,CI/CD,Computer Science,Consulting"
2508,2743,Getty Images,Machine Learning Engineer,CANADA,Full Time,Senior-level,131000.0,"APIs,AWS,BERT,CI/CD,Computer Vision,Distributed Systems"
2509,2744,SMART Technologies,Business Intelligence,CANADA,Full Time,Senior-level,69000.0,"Azure,Business Intelligence,Data governance,Data quality,DevOps,Mathematics"
2510,2745,Sertis,Data Analyst,BANGKOK,Full Time,Senior-level,92000.0,"Banking,Business Intelligence,Computer Vision,Data Analytics,Data visualization,Power BI"
2511,2746,Gameloft,Data Analyst,VIET NAM,Internship,Entry-level,0.0,"Business Intelligence,Computer Science,Data analysis,Data Mining,Data visualization,Economics"
2512,2747,Bosch Group,Software Engineer for Real-Driving Data Analysis Applications,HUNGARY,Full Time,All-Level,56000.0,"APIs,AWS,Azure,Data analysis,Engineering,Hadoop"
2513,2749,Sertis,Senior QA Engineer (AI Asset Mgmt Team),BANGKOK,Full Time,Senior-level,55000.0,"AWS,Azure,Crypto,Engineering,Finance,FinTech"
2514,2750,Halvik,Data Analyst,LATVIA,Full Time,Senior-level,92000.0,"Data analysis,Data Mining,Excel"
2515,2751,Amazon.com,"Senior Applied Scientist, Amazon Search",UNITED STATES,Full Time,Senior-level,136000.0,"Deep Learning,Machine Learning,PhD,Predictive modeling,Python,Research"
2516,2752,Experian,Data Scientist,UNITED KINGDOM,Full Time,Senior-level,129000.0,"Computer Science,Data Mining,Docker,Engineering,Finance,Hadoop"
2517,2753,Atlassian,"Principal Engineer, Data Productivity",INDIA,Full Time,Senior-level,55000.0,"AWS,Big Data,Databricks,Engineering,Scala,Spark"
2518,2754,Neural Magic,Machine Learning Engineer,UNITED STATES,Full Time,Mid-level,74000.0,"Computer Science,Computer Vision,Deep Learning,Generative modeling,GitHub,GPU"
2519,2755,Believe,"Director, Data Analytics & Insights",UNITED STATES,Full Time,Executive-level,180000.0,"Architecture,AWS,Computer Science,CX,Data analysis,Data Analytics"
2520,2756,NielsenIQ,Entry Level (Recent Tech Grads) BI Analyst - MUST BE US-BASED,UNITED STATES,Full Time,Entry-level,48000.0,"Business Intelligence,Excel,Finance,Genetics"
2521,2757,Posh,Data Analyst,US REMOTE,Full Time,Senior-level,92000.0,"Banking,Conversational AI,CX,Data strategy,KPIs,Python"
2522,2758,GuidePoint Security LLC,Business Intelligence,UNITED STATES,Full Time,Senior-level,62000.0,"Business Intelligence,Data analysis,Data quality,Data visualization,ETL,Jira"
2523,2759,Enpal GmbH,Business Intelligence,GERMANY,Full Time,Senior-level,62000.0,"Azure,Business Intelligence,Excel,KPIs,Power BI,Python"
2524,2760,Outreach.io,Business Intelligence,UNITED KINGDOM,Full Time,Senior-level,69000.0,"Business Analytics,Business Intelligence"
2525,2761,CGG,Machine Learning Engineer,UNITED STATES,Full Time,Entry-level,30000.0,"Architecture,CI/CD,Classification,Git,Linux,LLMs"
2526,2762,Restaurant365,Business Intelligence,REMOTE,Full Time,Mid-level,85000.0,"Agile,Airflow,Azure,BigQuery,Business Intelligence,Data analysis"
2527,2763,Sia Partners,Managing Director Data Science,NETHERLANDS,Full Time,Executive-level,73000.0,"Computer Science,Consulting,Consulting firm,Data quality,DevOps,Machine Learning"
2528,2764,Beyond Finance,Business Intelligence,ISRAEL,Full Time,Senior-level,141000.0,"Business Intelligence,Computer Science,Data warehouse,Data Warehousing,ETL,Excel"
2529,2765,Sertis,Data Analyst,BANGKOK,Full Time,Senior-level,92000.0,"Consulting,Excel,Market research,OKR,Research,SQL"
2530,2766,Jochen Schweizer mydays Group,Business Intelligence,GERMANY,Full Time,Executive-level,73000.0,"AWS,Azure,Business Intelligence,Computer Science,Data analysis,Data quality"
2531,2767,Publicis Groupe,Business Intelligence,SINGAPORE,Full Time,Senior-level,55000.0,"BigQuery,Business Intelligence,Computer Science,Mathematics,Spark,SQL"
2532,2771,Etsy,Senior ML Engineer I,UNITED STATES,Full Time,Senior-level,164000.0,"Azure,Engineering,GCP,Google Cloud,Machine Learning,ML models"
2533,2772,Block,Business Intelligence,UNITED STATES,Full Time,Senior-level,156000.0,"Airflow,Architecture,Banking,BigQuery,Blockchain,Business Intelligence"
2534,2773,Employment Hero,Data Analyst,AUSTRALIA - REMOTE,Full Time,Mid-level,62000.0,"Data analysis,Looker,Power BI,Python,R,RDBMS"
2535,2774,Self Financial,Data Engineer, REMOTE,Full Time,All-Level,103000.0,"Architecture,AWS,Business Intelligence,Data analysis,Data Analytics,Data warehouse"
2536,2777,PicnicHealth,Machine Learning Engineer,UNITED STATES,Full Time,All-Level,90000.0,"Computer Science,Engineering,Kubernetes,LLMs,Machine Learning,ML models"
2537,2778,The Fork,Data Engineer,FRANCE,Full Time,All-Level,95000.0,"Agile,Airflow,Architecture,AWS,BigQuery,CI/CD"
2538,2779,Riverside Research,Machine Learning Engineer,UNITED STATES,Full Time,Senior-level,131000.0,"Angular,APIs,Architecture,Computer Science,Computer Vision,Data analysis"
2539,2780,Lely,Internship: Robotics,NETHERLANDS,Internship,Entry-level,0.0,"Engineering,Lidar,Python,Robotics,SLAM"
2540,2781,Sia Partners,Senior Consultant in Data Science,NETHERLANDS,Full Time,Entry-level,39000.0,"Big Data,Consulting,Consulting firm,CX,Econometrics,Finance"
2541,2782,ServiceNow,Data Engineer,INDIA,Full Time,Senior-level,55000.0,"APIs,Azure,Big Data,Business Intelligence,Computer Science,Consulting"
2542,2783,Verisk,Data Engineer,CANADA,Full Time,Senior-level,115000.0,"Agile,Architecture,Athena,AWS,Big Data,Data governance"
2543,2784,Excelity,Data Engineer,LATVIA,Full Time,Mid-level,73000.0,"APIs,AWS,Azure,Data Warehousing,Elasticsearch,Engineering"
2544,2785,Gameloft,Data Engineer,FRANCE,Full Time,All-Level,95000.0,"Agile,Airflow,APIs,AWS,CI/CD,Computer Science"
2545,2786,SpaceX,"Sr. Software Engineer, Data (Starshield)",UNITED KINGDOM,Full Time,Senior-level,160000.0,"Clustering,Computer Science,Data Analytics,Engineering,ETL,Flink"
2546,2787,Baltic Amadeus,Data Engineer,LITHUANIA,Full Time,Senior-level,115000.0,"Azure,Business Intelligence,Databricks,Python,R,Spark"
2547,2788,Talan,Big Data Developer,SPAIN,Full Time,All-Level,56000.0,"APIs,Big Data,Blockchain,Docker,GitHub,GitLab"
2548,2789,CyberCube,Data Engineer,ISRAEL,Full Time,Senior-level,115000.0,"Airflow,Architecture,AWS,Big Data,Computer Science,Data quality"
2549,2790,Clarifai Inc.,"Senior Software Engineer, Machine Learning Infrastructure",REMOTE (CANADA),Full Time,Senior-level,62000.0,"Classification,Computer Vision,Core ML,Deep Learning,ELT,ETL"
2550,2791,Topaz Labs,"Senior Software Engineer, AI / Core Optimization", TX,Full Time,Senior-level,69000.0,"APIs,CoreML,CX,Deep Learning,Engineering,GPU"
2551,2792,Spreedly,Analytics Engineer,UNITED STATES,Full Time,Senior-level,110000.0,"Architecture,Big Data,Business Intelligence,Data analysis,Data Analytics,Data quality"
2552,2793,Qualtrics,Data Quality Analyst,UNITED STATES,Full Time,Entry-level,44000.0,"APIs,Data Analytics,Data quality,Finance,Python,R"
2553,2794,Contentsquare,Data Analyst,FRANCE,Full Time,Senior-level,62000.0,"Computer Science,Data analysis,Data quality,Data visualization,ELT,Engineering"
2554,2796,Silverbird,Data Engineer, GEORGIA - REMOTE,Full Time,Mid-level,73000.0,"Airflow,APIs,Architecture,BigQuery,Data quality,Data Warehousing"
2555,2797,Publicis Groupe,Data Analyst,UNITED KINGDOM,Full Time,Entry-level,42000.0,"Business Intelligence,Data analysis,Excel,KPIs"
2556,2798,Tavus,Machine Learning Engineer, UNITED STATES - REMOTE,Full Time,Mid-level,74000.0,"LLMs,Machine Learning,ML models,R,R&D,Testing"
